Grammaire formelle pour le TAL,6,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Anglais Scientifique (II) - APAS,6,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
EC2 - Psychologie sociale et APS,2,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
EC3 - Introduction aux sciences sociales (II),2,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
EC2 - Apprentissages cognitifs et moteurs,3,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
EC5 - Analyse et pratique de la Natation et de lathletisme,4,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
Comprehension orale chinoise 1,1,DROIT ECONOMIE GESTION,Economie
Art contemporain 1 sem 6,6,SCIENCES HUMAINES ET SOCIALES,Histoire de lart
almd. civilisation L2 semestre 2,4,ARTS LETTRES LANGUES,Études europeennes et internationales
almd. civilisation L2 semestre 2,2,ARTS LETTRES LANGUES,Études europeennes et internationales
Expression ecrite chinoise 3,3,DROIT ECONOMIE GESTION,Economie
Au choix: Peda conn du milieu pro de lEPS ,6,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
Traduction italien semestre 6,6,DROIT ECONOMIE GESTION,Droit
Dramaturgie / mise en scene / mise en jeu,1,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Esthetique du theatre,2,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Dramaturgie mise en scene 2,4,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Ecriture dramatique et ecriture scenique,5,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Les metiers de la mediation culturelle,6,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Education tout au long de la vie,6,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Anglais Scientifique (I) - MS,5,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,Sciences Techniques des Activites Physiques et Sportives
Terminologie economique 3 (anglais),3,DROIT ECONOMIE GESTION,Economie
Theme economique 2,4,DROIT ECONOMIE GESTION,Economie
Droit prive russe,5,DROIT ECONOMIE GESTION,Droit
ang. juridique sem5,5,DROIT ECONOMIE GESTION,Droit
ang. juridique sem6,6,DROIT ECONOMIE GESTION,Droit
Analyse des medias  Lg. A + Lg. B S4,4,ARTS LETTRES LANGUES,Langues etrangeres appliquees
esp. Etude de documents historiques S1 (VLEDO101),1,ARTS LETTRES LANGUES,Études europeennes et internationales
Finances sociales - FLZFS601,6,DROIT ECONOMIE GESTION,Administration publique
Image et information,5,SCIENCES HUMAINES ET SOCIALES,Information et communication
Journalisme de television,5,SCIENCES HUMAINES ET SOCIALES,Information et communication
UK Politics,2,DROIT ECONOMIE GESTION,Droit
Traduction anglais (theme-version) semestre 6,6,DROIT ECONOMIE GESTION,Droit
ald. comprehension expression  S4 VLLDPL42,4,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Introduction aux SI et bases de donnees 2,6,DROIT ECONOMIE GESTION,Economie
Methodologie de recherche de stage,5,SCIENCES HUMAINES ET SOCIALES,Information et communication
Lectures en geographie 1,1,SCIENCES HUMAINES ET SOCIALES,Geographie et amenagement
Langue grecque pour specialiste 2,2,ARTS LETTRES LANGUES,Humanites
Langue latine pour specialistes 2,2,ARTS LETTRES LANGUES,Humanites
Langue latine apprentissage accelere 2,2,ARTS LETTRES LANGUES,Humanites
Langue greque pour specialistes 4,4,ARTS LETTRES LANGUES,Humanites
Litterature grecque 4,4,ARTS LETTRES LANGUES,Humanites
Psychologie et justice,3,SCIENCES HUMAINES ET SOCIALES,Psychologie
Methodologie de la mesure en sciences humaines,2,SCIENCES HUMAINES ET SOCIALES,Psychologie
Initiation pratique a lexperimentation,2,SCIENCES HUMAINES ET SOCIALES,Psychologie
Anglais S2 (niveau 1),2,SCIENCES HUMAINES ET SOCIALES,Psychologie
Methodologie de lentretien,5,SCIENCES HUMAINES ET SOCIALES,Psychologie
Psychologie differentielle 2 : Psychometrie,6,SCIENCES HUMAINES ET SOCIALES,Psychologie
Soc 4 : Prevention et sante publique,6,SCIENCES HUMAINES ET SOCIALES,Psychologie
Patho 4 : Clinique & theorie des processus psychiques,6,SCIENCES HUMAINES ET SOCIALES,Psychologie
Introduction a la sante en psychologie,4,SCIENCES HUMAINES ET SOCIALES,Psychologie
Litterature et psychanalyse,4,SCIENCES HUMAINES ET SOCIALES,Psychologie
Anthropologie et psychanalyse,4,SCIENCES HUMAINES ET SOCIALES,Psychologie
Strategic marketing:brands,6,SCIENCES HUMAINES ET SOCIALES,Administration economique et sociale
ANTH-S5 Techniques audiovisuelles appliquees a lanthropolog,5,SCIENCES HUMAINES ET SOCIALES,Anthropologie
His S6 Cours mediatise histoire,6,ARTS LETTRES LANGUES,Études europeennes et internationales
Histoire des faits economiques contemporains,3,DROIT ECONOMIE GESTION,Economie
esp. Art hispanique S4,4,ARTS LETTRES LANGUES,Études europeennes et internationales
Unternehmensfuhrung/ Gestion dentreprise,4,DROIT ECONOMIE GESTION,Economie
Skills& Tools/ techniques de travail,4,DROIT ECONOMIE GESTION,Economie
Version economique 2,4,DROIT ECONOMIE GESTION,Economie
Lg. des affaires ang. + arabe S3,3,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Lg. des affaires ang. + chin. S3,3,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Introduction a leconomie dentreprise S4,4,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Lg. des affaires ang. + it. S4,4,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Affaires et entreprise ang. + portugais S5,5,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Analyse des medias ang. + it. S4,4,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Acquisition du Langage,4,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Morphologie et Syntaxe 2,4,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Le raisonnement sociologique,2,SCIENCES HUMAINES ET SOCIALES,Anthropologie
Histoire de lart moderne 1,1,SCIENCES HUMAINES ET SOCIALES,Histoire de lart
Droit de la famille,4,DROIT ECONOMIE GESTION,Droit
Introduction au droit penal,4,DROIT ECONOMIE GESTION,Droit
Droit processuel,5,DROIT ECONOMIE GESTION,Droit
Programmation 1 ,5,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Realisation 3,6,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Les series tele,6,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Montage 1,3,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Cinema et autres arts,4,ARTS LETTRES LANGUES,Arts du spectacle: cinema et theâtre
Par. ens. : Milieu professionnel et handicap  (S6),6,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Communication professionnelle orale (module SUFOM)  (S6),6,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Version et lecture de textes latins 4,4,ARTS LETTRES LANGUES,Humanites
Introduction to US law,3,DROIT ECONOMIE GESTION,Droit
esp. grammaire S6,4,SCIENCES HUMAINES ET SOCIALES,Histoire
esp. Litterature et civilisation Amerique latine S6,6,SCIENCES HUMAINES ET SOCIALES,Histoire
Anglais s6,6,DROIT ECONOMIE GESTION,Droit
Statistique inferentielle approfondie,5,DROIT ECONOMIE GESTION,Economie
Economie du travail,5,DROIT ECONOMIE GESTION,Economie
Italien Litterature et civilisation XX et XXi siecles S6,6,ARTS LETTRES LANGUES,Humanites
Introduction a la Common Law,1,DROIT ECONOMIE GESTION,Droit
Grec civilisation S6 economie et societe ,6,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Portugais traduction economique S5 ,5,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Socio-anthropologie des emotions,3,SCIENCES HUMAINES ET SOCIALES,Sociologie
Socio-anthropologie des emotions,5,SCIENCES HUMAINES ET SOCIALES,Sociologie
Atelier dexpression ecrite 1,5,ARTS LETTRES LANGUES,Humanites
Documentation dentreprise,6,ARTS LETTRES LANGUES,Humanites
Droit civil: regime general des obligations,5,DROIT ECONOMIE GESTION,Droit
Tourisme enjeux economiques du tourisme  S3 ,3,ARTS LETTRES LANGUES,Langues etrangeres appliquees
esp. traduction (version/theme) S6,4,SCIENCES HUMAINES ET SOCIALES,Histoire
culture des pays de langues europeennes S6: espace germanoph,4,ARTS LETTRES LANGUES,Études europeennes et internationales
Apprentissage reflexif dune langue inconnue,5,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Apprentissage accelere du latin 2,6,SCIENCES HUMAINES ET SOCIALES,Histoire
esp. traduction (version/theme) S3,1,ARTS LETTRES LANGUES,Études europeennes et internationales
esp. grammaire S3,3,ARTS LETTRES LANGUES,Études europeennes et internationales
esp. Litterature et civilisation Espagne S4,4,ARTS LETTRES LANGUES,Études europeennes et internationales
Methodes numeriques et projet,7,SCIENCES TECHNOLOGIES ET SANTE,Genie Industriel
VMILI407 La question identitaire dans litalie contemporaine,0,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Veille informationnelle et acteurs de lindustrie de linfor,7,SCIENCES HUMAINES ET SOCIALES,Information et communication
ang. SSA DG-A2 SI,1,SCIENCES HUMAINES ET SOCIALES,Geographie et amenagement
ang. SSA DS-B1 SP,4,SCIENCES HUMAINES ET SOCIALES,Sociologie
ang. SSA DS-B2 SI,1,SCIENCES HUMAINES ET SOCIALES,Sociologie
Droit penal de la sante,0,DROIT ECONOMIE GESTION,Droit penal et sciences criminelles
Protocole denquete et validation du projet,8,SCIENCES HUMAINES ET SOCIALES,Anthropologie
Entretien clinique 2,9,SCIENCES HUMAINES ET SOCIALES,Psychologie
Entretien clinique approfondissement 2,0,SCIENCES HUMAINES ET SOCIALES,Psychologie
Droit des liberalites,0,DROIT ECONOMIE GESTION,Droit notarial
Initiation a la relaxation,0,SCIENCES HUMAINES ET SOCIALES,Psychologie
Connaissances sur certains "ingredients actifs" des psychoth,7,SCIENCES HUMAINES ET SOCIALES,Psychologie
Methodes devaluation des psychotherapies,9,SCIENCES HUMAINES ET SOCIALES,Psychologie
Poetique historique 1B,8,ARTS LETTRES LANGUES,Lettres
Etudes de textes cliniqes et techniques sur les psychotherap,8,SCIENCES HUMAINES ET SOCIALES,Psychologie
Conduite de projets (M2 Soc S2),9,SCIENCES HUMAINES ET SOCIALES,Psychologie
Droit europeen et international des TIC,0,DROIT ECONOMIE GESTION,Droit public
VMEMP201 Memoire (portugais),8,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Stage (2 mois),0,DROIT ECONOMIE GESTION,Science politique
VMECA204 Amerique iberique: colonisation identite culture na,0,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Dysfonctionnements familiaux,9,SCIENCES HUMAINES ET SOCIALES,Psychologie
Conduite de reunion,9,SCIENCES HUMAINES ET SOCIALES,Psychologie
WE-EC2-S1- Reperage et evaluation des competences et perform,7,SCIENCES HUMAINES ET SOCIALES,Psychologie
Droit de la responsabilite internationale CM,7,DROIT ECONOMIE GESTION,Droit international
VMILI108 Litterature et civilisation it.nes des 20eme et 21e,7,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Contentieux international (dans les relations de droit prive,8,DROIT ECONOMIE GESTION,Droit international
Droit des organisations internationales,8,DROIT ECONOMIE GESTION,Droit international
Conception et Modelisation orientee objet,7,SCIENCES TECHNOLOGIES ET SANTE,Methodes informatiques appliquees a la gestion des entreprises (MIAGE)
Optimisation Combinatoire,8,SCIENCES TECHNOLOGIES ET SANTE,Methodes informatiques appliquees a la gestion des entreprises (MIAGE)
PROCS : Programmation Repartie Objet Composant Service,9,SCIENCES TECHNOLOGIES ET SANTE,Methodes informatiques appliquees a la gestion des entreprises (MIAGE)
Economie numerique et droit,9,SCIENCES TECHNOLOGIES ET SANTE,Methodes informatiques appliquees a la gestion des entreprises (MIAGE)
Entrepreneuriat et creation dentreprise,9,SCIENCES TECHNOLOGIES ET SANTE,Methodes informatiques appliquees a la gestion des entreprises (MIAGE)
Contentieux constitutionnel CM+TD,7,DROIT ECONOMIE GESTION,Droit public
Droit douanier,9,DROIT ECONOMIE GESTION,Droit des affaires
methodologies du comparatisme,9,DROIT ECONOMIE GESTION,Science politique
Troubles des apprentissages (2),0,SCIENCES HUMAINES ET SOCIALES,Psychologie
VMIMI123 Methodologie de la traduction (it.),7,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Interpreter les statistiques,0,DROIT ECONOMIE GESTION,Science politique
Sociologie de la violence et des conflits armes,9,DROIT ECONOMIE GESTION,Science politique
Methodologie de la recherche,7,SCIENCES HUMAINES ET SOCIALES,Psychologie
Psy. sociale des organisations : approfondissement,8,SCIENCES HUMAINES ET SOCIALES,Psychologie
Enjeux juridiques et financiers de la decentralisation,9,DROIT ECONOMIE GESTION,Science politique
Collaboration avec les elus,9,DROIT ECONOMIE GESTION,Science politique
Stage clinique 1,7,SCIENCES HUMAINES ET SOCIALES,Psychologie
M. Pro AINI Int. Marketing M2 S1,9,ARTS LETTRES LANGUES,Etudes europeennes et internationales
M. Pro AINI Int. Negotiation M2 S1,9,ARTS LETTRES LANGUES,Etudes europeennes et internationales
M. Pro AINI Gestion a linternational M2 S2,0,ARTS LETTRES LANGUES,Etudes europeennes et internationales
ang. TAS Traduction juridique (T) M2 S1,9,ARTS LETTRES LANGUES,Traduction et interpretation
Contact de cultures & competences interculturelles,7,SCIENCES HUMAINES ET SOCIALES,Psychologie
parcours pre-pro L2 S2 SUFOM,4,ARTS LETTRES LANGUES,Études europeennes et internationales
Interculturalite 3 (acculturation metissage et syncretisme),5,ARTS LETTRES LANGUES,Études europeennes et internationales
Textes / Intertextes 2 S6,6,ARTS LETTRES LANGUES,Lettres modernes
MI-Structures fondamentales S2,2,SCIENCES TECHNOLOGIES ET SANTE,Mathematiques et informatique appliquees aux sciences humaines et sociales
almd. theme grammatical L1 semestre 2,2,ARTS LETTRES LANGUES,Humanites
almd. litterature L3 semestre 1,3,ARTS LETTRES LANGUES,Humanites
almd. langue orale L3 semestre 2,6,ARTS LETTRES LANGUES,Humanites
almd. civilisation L3 semestre 2,2,ARTS LETTRES LANGUES,Humanites
Italien Art culture et societe: geographie culturelle semest,4,SCIENCES HUMAINES ET SOCIALES,Geographie et amenagement
Litterature du Moyen-Age S6,6,ARTS LETTRES LANGUES,Lettres modernes
Interculturalite 2 (espaces francophones),2,ARTS LETTRES LANGUES,Études europeennes et internationales
economie du travail,5,SCIENCES HUMAINES ET SOCIALES,Administration economique et sociale
Financement et corruption de la vie politique,5,ARTS LETTRES LANGUES,Humanites
Linguistique discursive et Langage au quotidien,2,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Oral Ecrit Discours et Texte 3,6,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Lexique 1 ,3,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Italien Art culture et societe: histoire de lart semestre 3,3,ARTS LETTRES LANGUES,Études europeennes et internationales
Anglais economique S5,5,DROIT ECONOMIE GESTION,Economie
Mathematiques : Analyse 2,2,DROIT ECONOMIE GESTION,Economie
Metiers de la culture a linternational L2 semestre 4,4,SCIENCES HUMAINES ET SOCIALES,Histoire
Italien Art culture et societe: cinema semestre 5,3,SCIENCES HUMAINES ET SOCIALES,Geographie et amenagement
Histoire de lart contemporain 4,4,SCIENCES HUMAINES ET SOCIALES,Histoire
Epistemologie et deontologie,9,SCIENCES HUMAINES ET SOCIALES,Psychologie
Penser les groupes penser lenfance : approche historique,0,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Lg. HA M2S3,9,SCIENCES HUMAINES ET SOCIALES,Archeologie, sciences pour larcheologie
 E-commerce,9,ARTS LETTRES LANGUES,Humanites et management
 Droit info nouvelles techn prop intell,9,ARTS LETTRES LANGUES,Humanites et management
Projet Digital management,9,ARTS LETTRES LANGUES,Humanites et management
Projet marches multiculturels,9,ARTS LETTRES LANGUES,Humanites et management
Projet Ressources humaines,9,ARTS LETTRES LANGUES,Humanites et management
Methodo de la recherche-action memoire,8,ARTS LETTRES LANGUES,Humanites et management
Pratique de la prevoyance - aspects nationaux europeens et i,0,DROIT ECONOMIE GESTION,Droit social
Projet de fin detudes,0,SCIENCES HUMAINES ET SOCIALES,Information et communication
ang. Litterature americaine M1 S1,7,ARTS LETTRES LANGUES,Etudes europeennes et internationales
ang. Informatique M1 S2,8,ARTS LETTRES LANGUES,Etudes europeennes et internationales
Methodologie quantitative et statistique,9,DROIT ECONOMIE GESTION,Management de linnovation
Pragmatique de la recherche et ecriture scientifique,9,DROIT ECONOMIE GESTION,Management de linnovation
Philosophie morale et politique A,7,ARTS LETTRES LANGUES,Philosophie
Le dix-huitieme siecle français,0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Seminaire sur liste Paris I (1),9,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
ang.,7,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
M2S2 Inegalites et marche du travail,0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
M2GMSO-Gestion de projets,9,DROIT ECONOMIE GESTION,Management
ATOGE-Politiques publiques de lemploi et territoires,0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Organisation de lentreprise,9,DROIT ECONOMIE GESTION,Droit social
Methodologie de la recherche,0,DROIT ECONOMIE GESTION,Droit social
Int. Labour Law,9,DROIT ECONOMIE GESTION,Droit social
Clinique du droit - EUCLID theorique et pratique,9,DROIT ECONOMIE GESTION,Droit social
Litterature poetique rhetorique dans le monde romain 3a,9,ARTS LETTRES LANGUES,Humanites
Litterature poetique rhetorique dans le monde romain 3b,9,ARTS LETTRES LANGUES,Humanites
Mythologies et religions paganisme et christianisme 3a,9,ARTS LETTRES LANGUES,Humanites
Litterature poetique rhetorique dans le monde romain 4a,0,ARTS LETTRES LANGUES,Humanites
Litterature poetique rhetorique dans le monde romain 4b,0,ARTS LETTRES LANGUES,Humanites
Clinique du droit- EUCLID,0,DROIT ECONOMIE GESTION,Droit des affaires
Memoire de recherche S2 (dvpt),0,SCIENCES HUMAINES ET SOCIALES,Psychologie
Economie,7,ARTS LETTRES LANGUES,Humanites et management
VMEME201 Memoire (esp.),8,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Business Skills & Negotiating Practise LVA,9,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Etude & Analyse des marches europeens et emergents,0,ARTS LETTRES LANGUES,Langues etrangeres appliquees
Latin : lecture de textes 2,0,SCIENCES HUMAINES ET SOCIALES,Histoire
Intellectual property 2 Patents - Droit de la propriete inte,8,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Public Int. Law - Droit international public,7,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Economie du travail et des ressources humaines,7,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Traduction juridique - expose oral 1,7,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Excel programmation sous VBA,7,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Zivilprozessrecht - Procedure civile,7,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Dossier juridique bilingue 1,7,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Procedure civile,8,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Traduction 2,8,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Dossier juridique bilingue 2,8,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Droit des etrangers,0,DROIT ECONOMIE GESTION,Droit prive
ang. juridique,0,DROIT ECONOMIE GESTION,Droit prive
Comptabilite-gestion,0,DROIT ECONOMIE GESTION,Droit prive
Int. Economic Law,7,DROIT ECONOMIE GESTION,Droit public
Anthropologie de la parole et linguistique,8,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Histoire de la langue grecque et latine 1,7,ARTS LETTRES LANGUES,Humanites
Etude dun auteur latin 1a,7,ARTS LETTRES LANGUES,Humanites
Etude dun auteur grec et dun auteur latin 1,9,ARTS LETTRES LANGUES,Humanites
Etude dun auteur grec 2a,8,ARTS LETTRES LANGUES,Humanites
Etude dun auteur grec 2b,8,ARTS LETTRES LANGUES,Humanites
Etude dun auteur latin 2b,8,ARTS LETTRES LANGUES,Humanites
Traduction juridique 1,7,DROIT ECONOMIE GESTION, Droit français - Droits etrangers
Motivation et comportement moteur,9,SCIENCES TECHNOLOGIES ET SANTE,STAPS : Activite physique adaptee et sante
Grammaires contemporaines ,7,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Analyse du  discours dans ses representations sociales,9,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
M2 MDL - Stage et memoire,0,SCIENCES HUMAINES ET SOCIALES,Metiers du livre et de ledition
SR Histoire politique et culturelle de lEurope moderne 2,8,SCIENCES HUMAINES ET SOCIALES,Histoire
SR Histoire politique et culturelle de lEurope moderne 4,0,SCIENCES HUMAINES ET SOCIALES,Histoire
SR Hist. culturelle du monde contemporain 4 collabo BDIC,0,SCIENCES HUMAINES ET SOCIALES,Histoire
Anglais socio M1S1,7,SCIENCES HUMAINES ET SOCIALES,Sociologie
Marche des matieres premieres,9,DROIT ECONOMIE GESTION,Economie de lenvironnement et de lenergie
Gestion des flux sous SAP,0,DROIT ECONOMIE GESTION,Finance
Sources de lhistoire ancienne(epigraphie ou autre),7,SCIENCES HUMAINES ET SOCIALES,Histoire
Memoire professionnel (M2SOC),0,SCIENCES HUMAINES ET SOCIALES,Psychologie
Economie du developpement,7,DROIT ECONOMIE GESTION,Econometrie
Croissance optimale,7,DROIT ECONOMIE GESTION,Economie de lenvironnement et de lenergie
Droit de lemploi I,9,DROIT ECONOMIE GESTION,Droit social
World Economic Outlook,8,DROIT ECONOMIE GESTION,Econometrie
Sociologie de leducation,8,SCIENCES TECHNOLOGIES ET SANTE,STAPS
Memoire ou Stage obligatoire (3 mois minimum),0,DROIT ECONOMIE GESTION,Economie du droit
Theorie generale de lEtat,8,DROIT ECONOMIE GESTION,Droit compare
Energie et climat : economie du changement global,9,DROIT ECONOMIE GESTION,Economie de lenvironnement et de lenergie
Sociologie des Inegalites et des discriminations,7,SCIENCES HUMAINES ET SOCIALES,Sociologie
Enquete collective socio 1,7,SCIENCES HUMAINES ET SOCIALES,Sociologie
Conduite denquete 2 M1S2 SOC,8,SCIENCES HUMAINES ET SOCIALES,Sociologie
ang.,0,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
VMEME223 Methodologie de la traduction (esp.),8,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
VMPME323 Methodologie de la recherche en esp.,9,ARTS LETTRES LANGUES,Langues, litteratures et civilisations etrangeres et regionales
Evaluation et demarche qualite,0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Memoire et seminaire de recherche,8,SCIENCES TECHNOLOGIES ET SANTE,STAPS
Memoire et valorisation de la recherche 4,0,ARTS LETTRES LANGUES,Humanites
Espaces multiculturels : Ville / Ecole/ Sante),8,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Ville education partenariat,9,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Recherches internationales,0,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Procedures collectives et droit des sûretes,0,DROIT ECONOMIE GESTION,Economie du droit
M1S2 Archeo et iconographie etrusques italiques et romaines,8,SCIENCES HUMAINES ET SOCIALES,Archeologie, sciences pour larcheologie
M1S2 Regards croises sur lactualite internat rech sur arts,8,SCIENCES HUMAINES ET SOCIALES,Histoire de lart
Cognition comparee,0,SCIENCES HUMAINES ET SOCIALES,Psychologie
Psychologie cognitive des apprentissages scolaires fondament,9,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Poetique historique 2A,9,ARTS LETTRES LANGUES,Lettres
Contentieux constitutionnel compare des droits de lHomme,0,DROIT ECONOMIE GESTION,Droit public
Administration et libertes,0,DROIT ECONOMIE GESTION,Droit public
EUCLID sem3,0,DROIT ECONOMIE GESTION,Droit public
EUCLID 2 (sem4),0,DROIT ECONOMIE GESTION,Droit public
Lecriture comme outil de formation,9,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Stage M2S2,0,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Stage M1S1,7,SCIENCES HUMAINES ET SOCIALES,Sciences de lEducation
Droit penal des affaires,9,DROIT ECONOMIE GESTION,Droit des affaires
Sociologie des professions techniques (EHESS),0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Valeurs prix et politique (IDHE ENS-Cachan),0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Le travail sa vlauer et son evaluation (EHESS),0,DROIT ECONOMIE GESTION,Sciences Economiques et sociales
Protection internationale des droits de lHomme CM + TD,8,DROIT ECONOMIE GESTION,Droit compare
Anglais economique,8,DROIT ECONOMIE GESTION,Economie de lenvironnement et de lenergie
Microeconomie des  marches financiers,9,DROIT ECONOMIE GESTION,Monnaie, Banque, Finance
Droit civil 1 (regimes matrimoniaux) CM+TD,7,DROIT ECONOMIE GESTION,Droit notarial
Anglais psychologique,7,SCIENCES HUMAINES ET SOCIALES,Psychologie
Radiocommunications nouvelle generation,9,SCIENCES TECHNOLOGIES ET SANTE,Genie Industriel
Probabilites et processus stochastiques,7,DROIT ECONOMIE GESTION,Economie de lenvironnement et de lenergie
Preprofessionnalisation (stage),0,ARTS LETTRES LANGUES,Cinema et audiovisuel
Memoire preparatoire ,8,ARTS LETTRES LANGUES,Cinema et audiovisuel
Stage et redaction dun memoire,0,DROIT ECONOMIE GESTION,Droit international
Comptabilite de lentreprise,9,DROIT ECONOMIE GESTION,Droit des affaires
ang. Litterature des minorites americaines L2 S1,3,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
por. non spe B1 SI,1,ARTS LETTRES LANGUES,Philosophie
portugais Traduction S5 : Version,5,ARTS LETTRES LANGUES,Humanites
rus. non spe B1 SI,1,ARTS LETTRES LANGUES,Philosophie
rus. non spe B1 SI,3,ARTS LETTRES LANGUES,Philosophie
gre. non spe B2 SP,2,ARTS LETTRES LANGUES,Philosophie
ald. non spe C1 SP,6,ARTS LETTRES LANGUES,Philosophie
ang. non spe C1 SI,1,ARTS LETTRES LANGUES,Philosophie
ald. non spe A2 SI,5,ARTS LETTRES LANGUES,Philosophie
ald. non spe A2 SI,3,ARTS LETTRES LANGUES,Philosophie
C2i : Machines et logiciels : D1D3 (S2),4,DROIT ECONOMIE GESTION,Economie
Stage facultatif (S2),2,DROIT ECONOMIE GESTION,Economie
Interpretariat approfondi 2 (S6),6,DROIT ECONOMIE GESTION,Economie
rus. non spe B2 SP,6,ARTS LETTRES LANGUES,Philosophie
ita. non spe B2 SI,5,ARTS LETTRES LANGUES,Philosophie
ald. non spe B1 SI,1,ARTS LETTRES LANGUES,Philosophie
ang. Lg. orale L1 S2,2,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
Arabe non spe C1 SP,6,ARTS LETTRES LANGUES,Philosophie
Par. Sociologie (2/2),4,SCIENCES HUMAINES ET SOCIALES,Sciences du langage
ang. SSA DR-A2 SI,1,SCIENCES HUMAINES ET SOCIALES,Histoire de lart
ang. SSA DR-A2 SI,5,SCIENCES HUMAINES ET SOCIALES,Histoire de lart
